fold,r2,rmse,mae
1,0.18451995987161107,10.913732350644741,8.583513963771463
2,0.24893330641725808,10.703540241469172,8.464903302890482
3,0.1759237805832886,11.403710262730227,8.7795781795261
4,0.21718803602126424,10.363242916838425,8.23597641636342
5,0.19846242688249027,11.084665730276736,8.464999508060114
