fold,r2,rmse,mae
1,0.12838231349787743,12.334918469850402,9.287547409933824
2,0.2652325440148897,10.132037649180818,7.916949267001402
3,0.21890535130866273,11.146250379878682,8.925283826221532
4,0.20064411310971542,10.027978753600728,7.845939213955055
5,0.28722992107923495,10.225525304484902,8.090850750933843
