fold,r2,rmse,mae
1,0.2303480133224859,10.602635428747671,8.519998099881857
2,0.22431438408914162,10.877549380754532,8.602489335908487
3,0.20205201461680722,11.22147057370436,8.435013768952054
4,0.24843972173307227,10.154273582772985,7.98189701810688
5,0.23321805691152286,10.84168030837957,8.05962494773663
