fold,r2,rmse,mae
1,0.21698321609821836,11.691192241556907,8.885825757575759
2,0.395143076179137,9.192807519037407,7.0533560606060615
3,0.34312741312344974,10.22156823584944,8.297632575757575
4,0.24211927511407283,9.764359196631048,7.6135492424242415
5,0.3663216104040361,9.641516435178817,7.721761363636364
