fold,r2,rmse,mae
1,0.3489632632164228,9.751454056299563,7.8042727272727275
2,0.31977135365325093,10.186281015408603,8.162609848484848
3,0.24549194695730003,10.911750404820298,8.289541666666667
4,0.3279897694778242,9.601849473637563,7.642689393939395
5,0.27748621489920766,10.524069977834554,8.010753787878787
