fold,r2,rmse,mae
1,0.06673446552087536,13.934369252315165,10.664383427562196
2,0.1281742085499018,12.268041958801065,9.60395265846717
3,0.14265832048833804,10.722453411924123,8.641670042198392
4,0.10450145183819315,12.081106961150791,9.432225313232152
5,0.05393813174583684,11.934925090774176,9.267635369873549
