fold,r2,rmse,mae
1,0.07371237002216535,13.882178784530952,10.610975572805195
2,0.13509045897066552,12.219283479838907,9.565917202054091
3,0.1437073577973822,10.715891444350172,8.625513917426037
4,0.10300889971813909,12.091170726538296,9.432034252014255
5,0.06446383232457209,11.868346558719727,9.23201069359742
