fold,r2,rmse,mae
1,0.17756491213122194,11.080814224965605,8.651254685387588
2,0.13917318674941848,11.912006528909652,9.457311899569897
3,0.023672180569577983,13.374347124337858,10.561762524475192
4,0.0620811737502216,13.07420565199063,9.871658592974779
5,0.12759743641004828,11.359683029693693,8.920201156503932
