fold,r2,rmse,mae
1,0.151718154147524,13.28479286863367,10.025685606060607
2,0.16326295891910536,12.018628018784595,9.347670454545453
3,0.2461216764967239,10.054670137088365,8.135537878787877
4,0.2227528693190146,11.255216417024847,8.850253787878788
5,0.15951262206893202,11.249300710589646,8.684037878787878
