fold,r2,rmse,mae
1,0.09899992048252382,13.691376576373601,10.096461518447995
2,0.09256311776460657,12.516088051657373,9.463186291189432
3,0.13740321767321173,10.755265016670583,8.54510241772743
4,0.18509978320064424,11.524617046146295,9.064494984983648
5,0.059784010100467744,11.8979939780918,8.88881603666284
