fold,r2,rmse,mae
1,0.22516203650773103,10.755393494693589,8.504552922803208
2,0.2285022132753357,11.277020554113479,8.797122213723775
3,0.12270264262669661,12.677924740516964,9.900032825570895
4,0.0951873863059115,12.841389188433862,9.68228072028981
5,0.20241996607027068,10.861626976688955,8.462485257608554
