fold,r2,rmse,mae
1,0.1321222936261972,11.382826723752773,9.116151862893492
2,0.16169679192266795,11.755134262531222,8.772244674727542
3,0.09836142393251956,12.852600278682774,9.944138943742221
4,-0.011165315345610827,13.57512281640729,9.902669928789324
5,0.04774429433392857,11.868191317030947,9.1693626931309
