fold,r2,rmse,mae
1,0.17544332500643123,11.095097279959448,8.665082724321067
2,0.14143316472322487,11.896359615718762,9.440882487278815
3,0.016774689621775973,13.421507043413646,10.592076359018467
4,0.055615053391449565,13.119195782807676,9.923887706662892
5,0.1190841164618498,11.414975065832639,8.95344182108996
