fold,r2,rmse,mae
1,0.158371751621051,13.232589891882949,9.995068266077357
2,0.16784043956177752,11.985708186938876,9.307713961212398
3,0.24963917647812783,10.031185807939073,8.09465670893185
4,0.22227753259598293,11.258657536173043,8.819997973443854
5,0.15612377350375428,11.271956509863825,8.726879013032422
