fold,r2,rmse,mae
1,0.10379429240266402,13.654900937570106,10.043536567060062
2,0.124619800154953,12.293024746304143,9.337175860912343
3,0.08304962140190897,11.088942112369761,8.899592799151659
4,0.17827597160550368,11.572768873089668,9.092740054528365
5,0.05547784440607051,11.925209109804326,8.910000763492116
