fold,r2,rmse,mae
1,0.1514391310891342,13.286977554531752,10.072337437219444
2,0.17870325216523641,11.907221921027103,9.231828334806938
3,0.2472377989652027,10.047224373206836,8.096438924708211
4,0.21293648453368508,11.326068316772874,8.876187934433327
5,0.15921752662862132,11.251275354174396,8.711824572608096
