fold,r2,rmse,mae
1,0.2617464325783204,9.831086697482078,7.603625000000001
2,0.32672696824111513,9.982691631498788,8.039742424242425
3,0.374512682354911,9.893650468816663,7.691746212121212
4,0.3457167953539598,9.164794471001903,6.850333333333334
5,0.3356018141519761,8.966856822326092,7.091238636363635
