fold,r2,rmse,mae
1,0.32519270011253254,9.59834101659938,7.894248908738434
2,0.331625401732061,8.857586274016974,6.865271794064552
3,0.4153949210802884,8.84136069054916,6.719362517839135
4,0.2763692149497895,9.61722508323921,7.428064209049378
5,0.37676446526522533,10.215208074276976,7.982376393154124
