fold,r2,rmse,mae
1,0.268729601100715,9.784479910614541,7.589754396613487
2,0.32067299107278324,10.02747267575175,8.096395749421033
3,0.3706537018149193,9.924123267380342,7.73713695039178
4,0.3474011900523073,9.152989889053941,6.858309792448713
5,0.3349590192333439,8.971193420987403,7.101447023604555
