fold,r2,rmse,mae
1,0.23933234011119953,9.979211452548249,7.883655423100681
2,0.30261209002424005,10.159895789640364,8.134322789623566
3,0.39754517907883213,9.709783600259346,7.533241534028293
4,0.27317274445916084,9.65951777999516,7.225100925788785
5,0.33258616866680324,8.987183673963026,6.9989571026170445
