fold,r2,rmse,mae
1,0.18499560442709662,10.54839211155868,8.46711573442905
2,0.22531266934543137,9.53605286123903,7.614908071120695
3,0.26842880787982293,9.890451417511843,7.699985030719231
4,0.21041914094320646,10.045916615067297,7.770700532912737
5,0.22019740807318822,11.426505966719692,9.231403853673983
