fold,r2,rmse,mae
1,0.2869225021703703,9.866762072191014,7.903926940845254
2,0.2550112960585422,9.351478224784056,7.184357697632787
3,0.432771352943617,8.708972001788414,6.613651970525236
4,0.18814323708684455,10.186640265109276,7.8163115023892615
5,0.46357056491477977,9.477142566171226,7.296391375013143
