fold,r2,rmse,mae
1,0.14723448076379997,10.56607197624729,8.275438782178664
2,0.2132624657263399,10.791131416723967,8.738788054904996
3,0.3313034673633479,10.229675197115423,8.218134075179758
4,0.2344077949074821,9.913764437917795,7.61853417005958
5,0.19335723359520463,9.880220525088548,7.865676634620526
