fold,r2,rmse,mae
1,0.15524320022217464,10.516339475975222,8.263889718332907
2,0.21215954713649465,10.798692751107353,8.754421101851527
3,0.32727964987415603,10.260407081422434,8.244485258510723
4,0.2328192519965856,9.924044244443763,7.640629335315033
5,0.19979661719917674,9.840704883327277,7.829581442997934
