fold,r2,rmse,mae
1,0.03772661782026976,17.38110656354185,14.04992918139855
2,0.018798790083070505,17.941515478323456,14.605896535964183
3,0.03317398194100163,17.174696746129253,13.272200835602975
4,0.1262969669459285,15.11989610581072,11.854582009755962
5,0.21387497545424117,16.20783181420547,12.897907382757868
