fold,r2,rmse,mae
1,-0.030852905206865344,19.615639746943927,15.316969454209117
2,0.043072840556314995,16.455800287441516,13.293194523772017
3,0.03036341795801334,17.359199112353558,14.410589817911308
4,0.014335981009016119,15.792840408954156,13.166343790606879
5,0.032933060936680025,17.490295783876466,14.660265931260508
