fold,r2,rmse,mae
1,0.1323321441513201,17.996202921176923,14.230973484848487
2,0.1731892929907929,15.29616689684416,12.376909090909091
3,0.2218268391832089,15.551178722802996,12.936821969696972
4,0.06064784762868669,15.417359968133162,12.517496212121213
5,0.19306498461327948,15.9767399545046,13.331003787878789
