fold,r2,rmse,mae
1,0.16371035900492625,16.203414598655876,13.428071969696967
2,0.17280127032672643,16.473467217288864,13.930378787878789
3,0.08799732632648882,16.680649952024343,13.123530303030302
4,0.14807792014057786,14.930241151423054,12.119636363636364
5,0.17857654070545337,16.56771677619268,13.054875
