fold,r2,rmse,mae
1,0.16164106743260465,16.223448849997794,13.431531673976274
2,0.16731015727278586,16.52805388718404,13.955465055383382
3,0.08404486379891418,16.71675640664904,13.15114441013532
4,0.1515255181549039,14.900000327224149,12.107086256987962
5,0.17861041602760008,16.567375148179067,13.08543451340326
