fold,r2,rmse,mae
1,0.06706126285821956,18.660818561134263,14.891083421895473
2,0.06403328896696237,16.27457922868465,13.001651508775659
3,0.19886316891099542,15.778965903738792,12.419745463555033
4,-0.08240061765590201,16.54968800369934,13.08281779357525
5,0.23628651965430503,15.542973767943279,12.544377754287229
